"Date","Symbol","Marketcapname","Sector"
"13-02-2026","MOTILALOFS","Largecap","Financials"
"13-02-2026","ADANIPORTS","Largecap","Transportation"
"13-02-2026","BAJAJFINSV","Largecap","Financials"
"13-02-2026","OIL","Largecap","Energy"
"13-02-2026","JSWENERGY","Largecap","Power & Utilities"
"13-02-2026","MUTHOOTFIN","Largecap","Financials"
"13-02-2026","ADANIENSOL","Largecap","Power & Utilities"
"13-02-2026","ALKEM","Largecap","Healthcare"
"13-02-2026","PNBHOUSING","Largecap","Financials"
"13-02-2026","COCHINSHIP","Largecap","Aerospace & Defence"
"13-02-2026","ABCAPITAL","Largecap","Financials"
"13-02-2026","NAM-INDIA","Largecap","Financials"
"13-02-2026","SBICARD","Largecap","Financials"
"13-02-2026","KALYANKJIL","Largecap","Consumer Discretionary"
"13-02-2026","KAYNES","Largecap","Consumer Discretionary"
"13-02-2026","PREMIERENE","Largecap","Services"
"16-02-2026","IOC","Largecap","Energy"
"16-02-2026","MUTHOOTFIN","Largecap","Financials"
"16-02-2026","INOXWIND","Midcap","Industrials"
"17-02-2026","HINDZINC","Largecap","Metals & Mining"
"17-02-2026","ONGC","Largecap","Energy"
"17-02-2026","VOLTAS","Largecap","Consumer Discretionary"
"17-02-2026","AUBANK","Largecap","Bank"
"17-02-2026","ETERNAL","Largecap","I.T"
"17-02-2026","SWIGGY","Largecap","I.T"
"18-02-2026","BHEL","Largecap","Industrials"
"18-02-2026","LUPIN","Largecap","Healthcare"
"18-02-2026","TATAELXSI","Largecap","I.T"
"18-02-2026","ADANIENT","Largecap","Services"
"18-02-2026","MPHASIS","Largecap","I.T"
"18-02-2026","HCLTECH","Largecap","I.T"
"18-02-2026","OFSS","Largecap","I.T"
"18-02-2026","RADICO","Largecap","FMCG"
"18-02-2026","TCS","Largecap","I.T"
"18-02-2026","NAUKRI","Largecap","I.T"
"18-02-2026","ADANIPORTS","Largecap","Transportation"
"18-02-2026","OIL","Largecap","Energy"
"18-02-2026","PERSISTENT","Largecap","I.T"
"18-02-2026","PNBHOUSING","Largecap","Financials"
"18-02-2026","DIXON","Largecap","Consumer Discretionary"
"18-02-2026","DELHIVERY","Largecap","Transportation"
"19-02-2026","RELIANCE","Largecap","Energy"
"19-02-2026","TATACONSUM","Largecap","FMCG"
"19-02-2026","SHRIRAMFIN","Largecap","Financials"
"19-02-2026","ADANIENT","Largecap","Services"
"19-02-2026","KEI","Largecap","Industrials"
"19-02-2026","INDUSINDBK","Largecap","Bank"
"19-02-2026","ZYDUSLIFE","Largecap","Healthcare"
"19-02-2026","GODREJCP","Largecap","FMCG"
"19-02-2026","UNITDSPR","Largecap","FMCG"
"19-02-2026","BHARTIARTL","Largecap","Telecom-Service"
"19-02-2026","RADICO","Largecap","FMCG"
"19-02-2026","PAGEIND","Largecap","Consumer Discretionary"
"19-02-2026","RECLTD","Largecap","Financials"
"19-02-2026","BAJAJFINSV","Largecap","Financials"
"19-02-2026","OBEROIRLTY","Largecap","Realty"
"19-02-2026","INDIGO","Largecap","Transportation"
"19-02-2026","ALKEM","Largecap","Healthcare"
"19-02-2026","CROMPTON","Midcap","Consumer Discretionary"
"19-02-2026","PNBHOUSING","Largecap","Financials"
"19-02-2026","LAURUSLABS","Largecap","Healthcare"
"19-02-2026","HYUNDAI","Largecap","Auto"
"20-02-2026","DALBHARAT","Largecap","Building Materials"
"23-02-2026","ABB","Largecap","Industrials"
"23-02-2026","CIPLA","Largecap","Healthcare"
"23-02-2026","INFY","Largecap","I.T"
"23-02-2026","ONGC","Largecap","Energy"
"23-02-2026","HINDALCO","Largecap","Metals & Mining"
"23-02-2026","SRF","Largecap","Chemicals"
"23-02-2026","UPL","Largecap","Chemicals"
"23-02-2026","PETRONET","Largecap","Energy"
"23-02-2026","INDUSTOWER","Largecap","Telecom"
"23-02-2026","CROMPTON","Midcap","Consumer Discretionary"
"23-02-2026","BDL","Largecap","Aerospace & Defence"
"23-02-2026","HAL","Largecap","Aerospace & Defence"
"23-02-2026","MAZDOCK","Largecap","Aerospace & Defence"
"24-02-2026","HDFCBANK","Largecap","Bank"
"24-02-2026","ICICIBANK","Largecap","Bank"
"24-02-2026","AXISBANK","Largecap","Bank"
"24-02-2026","BHARTIARTL","Largecap","Telecom-Service"
"24-02-2026","NAUKRI","Largecap","I.T"
"24-02-2026","MOTILALOFS","Largecap","Financials"
"24-02-2026","BAJAJ-AUTO","Largecap","Auto"
"24-02-2026","LTF","Largecap","Financials"
"24-02-2026","NIFTY","Smallcap","Indices"
"24-02-2026","COCHINSHIP","Largecap","Aerospace & Defence"
"24-02-2026","NAM-INDIA","Largecap","Financials"
"24-02-2026","BDL","Largecap","Aerospace & Defence"
"24-02-2026","NYKAA","Largecap","I.T"
"24-02-2026","JIOFIN","Largecap","Financials"
"25-02-2026","SBIN","Largecap","Bank"
"25-02-2026","UPL","Largecap","Chemicals"
"25-02-2026","DALBHARAT","Largecap","Building Materials"
"25-02-2026","NAM-INDIA","Largecap","Financials"
"25-02-2026","RVNL","Largecap","Realty"
"25-02-2026","IRFC","Largecap","Financials"
"25-02-2026","IREDA","Largecap","Financials"
"26-02-2026","HDFCBANK","Largecap","Bank"
"26-02-2026","HINDZINC","Largecap","Metals & Mining"
"26-02-2026","KOTAKBANK","Largecap","Bank"
"26-02-2026","TATASTEEL","Largecap","Metals & Mining"
"26-02-2026","NESTLEIND","Largecap","FMCG"
"26-02-2026","ULTRACEMCO","Largecap","Building Materials"
"26-02-2026","LTF","Largecap","Financials"
"26-02-2026","CDSL","Largecap","Financials"
"26-02-2026","AMBER","Largecap","Consumer Discretionary"
"26-02-2026","CAMS","Midcap","Financials"
"26-02-2026","KFINTECH","Midcap","Financials"
"27-02-2026","ABB","Largecap","Industrials"
"27-02-2026","BLUESTARCO","Largecap","Consumer Discretionary"
"27-02-2026","MFSL","Largecap","Financials"
"27-02-2026","VEDL","Largecap","Metals & Mining"
"27-02-2026","PIDILITIND","Largecap","Chemicals"
"27-02-2026","INDHOTEL","Largecap","Services"
"27-02-2026","WIPRO","Largecap","I.T"
"27-02-2026","MANAPPURAM","Largecap","Financials"
"27-02-2026","BANKBARODA","Largecap","Bank"
"27-02-2026","ZYDUSLIFE","Largecap","Healthcare"
"27-02-2026","GODREJCP","Largecap","FMCG"
"27-02-2026","RADICO","Largecap","FMCG"
"27-02-2026","ASTRAL","Largecap","Plastic products"
"27-02-2026","POWERGRID","Largecap","Power & Utilities"
"27-02-2026","MUTHOOTFIN","Largecap","Financials"
"27-02-2026","LTF","Largecap","Financials"
"27-02-2026","AUBANK","Largecap","Bank"
"27-02-2026","ABCAPITAL","Largecap","Financials"
"27-02-2026","ICICIGI","Largecap","Financials"
"27-02-2026","BANDHANBNK","Largecap","Bank"
"27-02-2026","HAL","Largecap","Aerospace & Defence"
"27-02-2026","360ONE","Largecap","Financials"
"27-02-2026","CAMS","Midcap","Financials"
"27-02-2026","MAZDOCK","Largecap","Aerospace & Defence"
"27-02-2026","SONACOMS","Largecap","Auto"
"27-02-2026","LICI","Largecap","Financials"
"04-03-2026","BAJFINANCE","Largecap","Financials"
"04-03-2026","SAIL","Largecap","Metals & Mining"
"04-03-2026","HINDZINC","Largecap","Metals & Mining"
"04-03-2026","SHREECEM","Largecap","Building Materials"
"04-03-2026","TATASTEEL","Largecap","Metals & Mining"
"04-03-2026","BHARATFORG","Largecap","Industrials"
"04-03-2026","BOSCHLTD","Largecap","Auto"
"04-03-2026","SIEMENS","Largecap","Industrials"
"04-03-2026","CHOLAFIN","Largecap","Financials"
"04-03-2026","UPL","Largecap","Chemicals"
"04-03-2026","ADANIENT","Largecap","Services"
"04-03-2026","GODREJCP","Largecap","FMCG"
"04-03-2026","UNIONBANK","Largecap","Bank"
"04-03-2026","PETRONET","Largecap","Energy"
"04-03-2026","POWERGRID","Largecap","Power & Utilities"
"04-03-2026","BAJAJFINSV","Largecap","Financials"
"04-03-2026","COCHINSHIP","Largecap","Aerospace & Defence"
"04-03-2026","ABCAPITAL","Largecap","Financials"
"05-03-2026","DABUR","Largecap","FMCG"
"05-03-2026","INFY","Largecap","I.T"
"05-03-2026","KEI","Largecap","Industrials"
"05-03-2026","HCLTECH","Largecap","I.T"
"05-03-2026","PERSISTENT","Largecap","I.T"
"05-03-2026","ETERNAL","Largecap","I.T"
"06-03-2026","HINDPETRO","Largecap","Energy"
"06-03-2026","ASHOKLEY","Largecap","Auto"
"06-03-2026","LT","Largecap","Realty"
"06-03-2026","BPCL","Largecap","Energy"
"06-03-2026","PHOENIXLTD","Largecap","Realty"
"06-03-2026","BAJAJFINSV","Largecap","Financials"
"06-03-2026","GODREJPROP","Largecap","Realty"
"06-03-2026","TIINDIA","Largecap","Industrials"
"06-03-2026","POLICYBZR","Largecap","I.T"
"06-03-2026","MANKIND","Largecap","Healthcare"
"09-03-2026","FORCEMOT","Largecap","Auto"
"09-03-2026","BEL","Largecap","Aerospace & Defence"
"09-03-2026","CGPOWER","Largecap","Industrials"
"09-03-2026","SBIN","Largecap","Bank"
"09-03-2026","ONGC","Largecap","Energy"
"09-03-2026","SHREECEM","Largecap","Building Materials"
"09-03-2026","AMBUJACEM","Largecap","Building Materials"
"09-03-2026","ASHOKLEY","Largecap","Auto"
"09-03-2026","BHARATFORG","Largecap","Industrials"
"09-03-2026","M&M","Largecap","Auto"
"09-03-2026","BOSCHLTD","Largecap","Auto"
"09-03-2026","COLPAL","Largecap","FMCG"
"09-03-2026","SRF","Largecap","Chemicals"
"09-03-2026","EICHERMOT","Largecap","Auto"
"09-03-2026","HAVELLS","Largecap","Consumer Discretionary"
"09-03-2026","GAIL","Largecap","Energy"
"09-03-2026","GODREJCP","Largecap","FMCG"
"09-03-2026","UNITDSPR","Largecap","FMCG"
"09-03-2026","PNB","Largecap","Bank"
"09-03-2026","MARUTI","Largecap","Auto"
"09-03-2026","UNOMINDA","Largecap","Auto"
"09-03-2026","INDIANB","Largecap","Bank"
"09-03-2026","ASTRAL","Largecap","Plastic products"
"09-03-2026","OIL","Largecap","Energy"
"09-03-2026","DALBHARAT","Largecap","Building Materials"
"09-03-2026","PGEL","Midcap","Consumer Discretionary"
"09-03-2026","ICICIPRULI","Largecap","Financials"
"09-03-2026","PNBHOUSING","Largecap","Financials"
"09-03-2026","VBL","Largecap","FMCG"
"09-03-2026","DIXON","Largecap","Consumer Discretionary"
"09-03-2026","BANDHANBNK","Largecap","Bank"
"09-03-2026","HAL","Largecap","Aerospace & Defence"
"09-03-2026","JIOFIN","Largecap","Financials"
"10-03-2026","TRENT","Largecap","Consumer Discretionary"
"10-03-2026","HINDUNILVR","Largecap","FMCG"
"10-03-2026","ADANIENT","Largecap","Services"
"10-03-2026","ADANIPOWER","Largecap","Power & Utilities"
"10-03-2026","PERSISTENT","Largecap","I.T"
"10-03-2026","ICICIPRULI","Largecap","Financials"
"10-03-2026","VBL","Largecap","FMCG"
"10-03-2026","ICICIGI","Largecap","Financials"
"10-03-2026","POLYCAB","Largecap","Industrials"
"11-03-2026","DABUR","Largecap","FMCG"
"11-03-2026","SHREECEM","Largecap","Building Materials"
"11-03-2026","COLPAL","Largecap","FMCG"
"11-03-2026","EICHERMOT","Largecap","Auto"
"11-03-2026","GODREJCP","Largecap","FMCG"
"11-03-2026","UNOMINDA","Largecap","Auto"
"11-03-2026","SOLARINDS","Largecap","Aerospace & Defence"
"11-03-2026","SBILIFE","Largecap","Financials"
"12-03-2026","DABUR","Largecap","FMCG"
"12-03-2026","GODFRYPHLP","Largecap","FMCG"
"12-03-2026","HEROMOTOCO","Largecap","Auto"
"12-03-2026","MFSL","Largecap","Financials"
"12-03-2026","PIDILITIND","Largecap","Chemicals"
"12-03-2026","SHREECEM","Largecap","Building Materials"
"12-03-2026","BOSCHLTD","Largecap","Auto"
"12-03-2026","HINDUNILVR","Largecap","FMCG"
"12-03-2026","BRITANNIA","Largecap","FMCG"
"12-03-2026","COLPAL","Largecap","FMCG"
"12-03-2026","GLENMARK","Largecap","Healthcare"
"12-03-2026","GODREJCP","Largecap","FMCG"
"12-03-2026","OFSS","Largecap","I.T"
"12-03-2026","RADICO","Largecap","FMCG"
"12-03-2026","MARUTI","Largecap","Auto"
"12-03-2026","BAJAJ-AUTO","Largecap","Auto"
"12-03-2026","JUBLFOOD","Largecap","Consumer Discretionary"
"12-03-2026","VBL","Largecap","FMCG"
"12-03-2026","ICICIGI","Largecap","Financials"
"12-03-2026","AMBER","Largecap","Consumer Discretionary"
"12-03-2026","PAYTM","Largecap","I.T"
"12-03-2026","DELHIVERY","Largecap","Transportation"
"12-03-2026","VMM","Largecap","Consumer Discretionary"
"13-03-2026","HINDPETRO","Largecap","Energy"
"13-03-2026","ASHOKLEY","Largecap","Auto"
"13-03-2026","KEI","Largecap","Industrials"
"13-03-2026","ULTRACEMCO","Largecap","Building Materials"
"13-03-2026","COFORGE","Largecap","I.T"
"13-03-2026","TECHM","Largecap","I.T"
"13-03-2026","INDIANB","Largecap","Bank"
"13-03-2026","PAGEIND","Largecap","Consumer Discretionary"
"13-03-2026","MOTILALOFS","Largecap","Financials"
"13-03-2026","LTM","Largecap","I.T"
"13-03-2026","HDFCAMC","Largecap","Financials"
"13-03-2026","POLYCAB","Largecap","Industrials"
"13-03-2026","360ONE","Largecap","Financials"
"16-03-2026","OBEROIRLTY","Largecap","Realty"
"17-03-2026","SBIN","Largecap","Bank"
"17-03-2026","INFY","Largecap","I.T"
"17-03-2026","PIDILITIND","Largecap","Chemicals"
"17-03-2026","PATANJALI","Largecap","FMCG"
"17-03-2026","ITC","Largecap","FMCG"
"17-03-2026","CONCOR","Largecap","Transportation"
"17-03-2026","INDUSINDBK","Largecap","Bank"
"17-03-2026","HCLTECH","Largecap","I.T"
"17-03-2026","GODREJCP","Largecap","FMCG"
"17-03-2026","OFSS","Largecap","I.T"
"17-03-2026","RADICO","Largecap","FMCG"
"17-03-2026","TCS","Largecap","I.T"
"17-03-2026","COFORGE","Largecap","I.T"
"17-03-2026","INDIANB","Largecap","Bank"
"17-03-2026","POWERGRID","Largecap","Power & Utilities"
"17-03-2026","ADANIPORTS","Largecap","Transportation"
"17-03-2026","PERSISTENT","Largecap","I.T"
"17-03-2026","DALBHARAT","Largecap","Building Materials"
"17-03-2026","ADANIENSOL","Largecap","Power & Utilities"
"17-03-2026","LTM","Largecap","I.T"
"17-03-2026","ADANIGREEN","Largecap","Power & Utilities"
"17-03-2026","CAMS","Midcap","Financials"
"17-03-2026","KFINTECH","Midcap","Financials"
"17-03-2026","VMM","Largecap","Consumer Discretionary"
"18-03-2026","VEDL","Largecap","Metals & Mining"
"19-03-2026","BLUESTARCO","Largecap","Consumer Discretionary"
"19-03-2026","DABUR","Largecap","FMCG"
"19-03-2026","HINDPETRO","Largecap","Energy"
"19-03-2026","GODFRYPHLP","Largecap","FMCG"
"19-03-2026","TRENT","Largecap","Consumer Discretionary"
"19-03-2026","GRASIM","Largecap","Textiles"
"19-03-2026","PIDILITIND","Largecap","Chemicals"
"19-03-2026","TATAELXSI","Largecap","I.T"
"19-03-2026","ASHOKLEY","Largecap","Auto"
"19-03-2026","BAJAJHLDNG","Largecap","Financials"
"19-03-2026","BPCL","Largecap","Energy"
"19-03-2026","SIEMENS","Largecap","Industrials"
"19-03-2026","INDHOTEL","Largecap","Services"
"19-03-2026","APOLLOHOSP","Largecap","Healthcare"
"19-03-2026","SHRIRAMFIN","Largecap","Financials"
"19-03-2026","GAIL","Largecap","Energy"
"19-03-2026","RADICO","Largecap","FMCG"
"19-03-2026","PETRONET","Largecap","Energy"
"19-03-2026","SOLARINDS","Largecap","Aerospace & Defence"
"19-03-2026","PAGEIND","Largecap","Consumer Discretionary"
"19-03-2026","ASTRAL","Largecap","Plastic products"
"19-03-2026","DLF","Largecap","Realty"
"19-03-2026","MOTILALOFS","Largecap","Financials"
"19-03-2026","JUBLFOOD","Largecap","Consumer Discretionary"
"19-03-2026","OBEROIRLTY","Largecap","Realty"
"19-03-2026","INDUSTOWER","Largecap","Telecom"
"19-03-2026","INDIGO","Largecap","Transportation"
"19-03-2026","CROMPTON","Midcap","Consumer Discretionary"
"19-03-2026","LTM","Largecap","I.T"
"19-03-2026","AUBANK","Largecap","Bank"
"19-03-2026","ABCAPITAL","Largecap","Financials"
"19-03-2026","ICICIGI","Largecap","Financials"
"19-03-2026","HAL","Largecap","Aerospace & Defence"
"19-03-2026","KPITTECH","Midcap","I.T"
"19-03-2026","KALYANKJIL","Largecap","Consumer Discretionary"
"19-03-2026","LODHA","Largecap","Realty"
"19-03-2026","DELHIVERY","Largecap","Transportation"
"19-03-2026","KFINTECH","Midcap","Financials"
"19-03-2026","MANKIND","Largecap","Healthcare"
"19-03-2026","SWIGGY","Largecap","I.T"
"20-03-2026","NESTLEIND","Largecap","FMCG"
"20-03-2026","MARICO","Largecap","FMCG"
"23-03-2026","ABB","Largecap","Industrials"
"23-03-2026","DABUR","Largecap","FMCG"
"23-03-2026","DRREDDY","Largecap","Healthcare"
"23-03-2026","GODFRYPHLP","Largecap","FMCG"
"23-03-2026","JSWSTEEL","Largecap","Metals & Mining"
"23-03-2026","TRENT","Largecap","Consumer Discretionary"
"23-03-2026","MFSL","Largecap","Financials"
"23-03-2026","PIDILITIND","Largecap","Chemicals"
"23-03-2026","SHREECEM","Largecap","Building Materials"
"23-03-2026","TATAELXSI","Largecap","I.T"
"23-03-2026","TORNTPHARM","Largecap","Healthcare"
"23-03-2026","AMBUJACEM","Largecap","Building Materials"
"23-03-2026","ASHOKLEY","Largecap","Auto"
"23-03-2026","BHARATFORG","Largecap","Industrials"
"23-03-2026","SIEMENS","Largecap","Industrials"
"23-03-2026","TMPV","Largecap","Auto"
"23-03-2026","VOLTAS","Largecap","Consumer Discretionary"
"23-03-2026","NESTLEIND","Largecap","FMCG"
"23-03-2026","ASIANPAINT","Largecap","Building Materials"
"23-03-2026","COLPAL","Largecap","FMCG"
"23-03-2026","APOLLOHOSP","Largecap","Healthcare"
"23-03-2026","SUPREMEIND","Largecap","Plastic products"
"23-03-2026","CHOLAFIN","Largecap","Financials"
"23-03-2026","GVT&D","Largecap","Industrials"
"23-03-2026","CONCOR","Largecap","Transportation"
"23-03-2026","BANKINDIA","Largecap","Bank"
"23-03-2026","GLENMARK","Largecap","Healthcare"
"23-03-2026","TVSMOTOR","Largecap","Auto"
"23-03-2026","UNITDSPR","Largecap","FMCG"
"23-03-2026","UNIONBANK","Largecap","Bank"
"23-03-2026","CANBK","Largecap","Bank"
"23-03-2026","MARUTI","Largecap","Auto"
"23-03-2026","ULTRACEMCO","Largecap","Building Materials"
"23-03-2026","UNOMINDA","Largecap","Auto"
"23-03-2026","SOLARINDS","Largecap","Aerospace & Defence"
"23-03-2026","PFC","Largecap","Financials"
"23-03-2026","DLF","Largecap","Realty"
"23-03-2026","ADANIPORTS","Largecap","Transportation"
"23-03-2026","RECLTD","Largecap","Financials"
"23-03-2026","BAJAJ-AUTO","Largecap","Auto"
"23-03-2026","JSWENERGY","Largecap","Power & Utilities"
"23-03-2026","JUBLFOOD","Largecap","Consumer Discretionary"
"23-03-2026","COALINDIA","Largecap","Metals & Mining"
"23-03-2026","PGEL","Midcap","Consumer Discretionary"
"23-03-2026","APLAPOLLO","Largecap","Industrials"
"23-03-2026","INDUSTOWER","Largecap","Telecom"
"23-03-2026","CROMPTON","Midcap","Consumer Discretionary"
"23-03-2026","LTM","Largecap","I.T"
"23-03-2026","RBLBANK","Largecap","Bank"
"23-03-2026","DIXON","Largecap","Consumer Discretionary"
"23-03-2026","ABCAPITAL","Largecap","Financials"
"23-03-2026","TIINDIA","Largecap","Industrials"
"23-03-2026","BDL","Largecap","Aerospace & Defence"
"23-03-2026","ADANIGREEN","Largecap","Power & Utilities"
"23-03-2026","POLYCAB","Largecap","Industrials"
"23-03-2026","360ONE","Largecap","Financials"
"23-03-2026","KALYANKJIL","Largecap","Consumer Discretionary"
"23-03-2026","LODHA","Largecap","Realty"
"23-03-2026","SONACOMS","Largecap","Auto"
"23-03-2026","POLICYBZR","Largecap","I.T"
"24-03-2026","VEDL","Largecap","Metals & Mining"
"24-03-2026","TATAPOWER","Largecap","Power & Utilities"
"24-03-2026","WIPRO","Largecap","I.T"
"24-03-2026","PNB","Largecap","Bank"
"24-03-2026","POWERGRID","Largecap","Power & Utilities"
"24-03-2026","COALINDIA","Largecap","Metals & Mining"
"24-03-2026","PGEL","Midcap","Consumer Discretionary"
"27-03-2026","ABB","Largecap","Industrials"
"27-03-2026","BLUESTARCO","Largecap","Consumer Discretionary"
"27-03-2026","DABUR","Largecap","FMCG"
"27-03-2026","GODFRYPHLP","Largecap","FMCG"
"27-03-2026","SHREECEM","Largecap","Building Materials"
"27-03-2026","ASHOKLEY","Largecap","Auto"
"27-03-2026","LT","Largecap","Realty"
"27-03-2026","COLPAL","Largecap","FMCG"
"27-03-2026","SRF","Largecap","Chemicals"
"27-03-2026","CHOLAFIN","Largecap","Financials"
"27-03-2026","MOTHERSON","Largecap","Auto"
"27-03-2026","MANAPPURAM","Largecap","Financials"
"27-03-2026","BANKBARODA","Largecap","Bank"
"27-03-2026","BANKINDIA","Largecap","Bank"
"27-03-2026","TVSMOTOR","Largecap","Auto"
"27-03-2026","PNB","Largecap","Bank"
"27-03-2026","ULTRACEMCO","Largecap","Building Materials"
"27-03-2026","NTPC","Largecap","Power & Utilities"
"27-03-2026","SOLARINDS","Largecap","Aerospace & Defence"
"27-03-2026","MOTILALOFS","Largecap","Financials"
"27-03-2026","ADANIPORTS","Largecap","Transportation"
"27-03-2026","RECLTD","Largecap","Financials"
"27-03-2026","BAJAJFINSV","Largecap","Financials"
"27-03-2026","LTF","Largecap","Financials"
"27-03-2026","INDIGO","Largecap","Transportation"
"27-03-2026","AMBER","Largecap","Consumer Discretionary"
"27-03-2026","BANDHANBNK","Largecap","Bank"
"27-03-2026","HAL","Largecap","Aerospace & Defence"
"27-03-2026","ADANIGREEN","Largecap","Power & Utilities"
"27-03-2026","PAYTM","Largecap","I.T"
"27-03-2026","LICI","Largecap","Financials"
"27-03-2026","IREDA","Largecap","Financials"
"30-03-2026","DABUR","Largecap","FMCG"
"30-03-2026","GRASIM","Largecap","Textiles"
"30-03-2026","FEDERALBNK","Largecap","Bank"
"30-03-2026","PRESTIGE","Largecap","Realty"
"30-03-2026","DALBHARAT","Largecap","Building Materials"
"30-03-2026","LTM","Largecap","I.T"
"30-03-2026","ICICIPRULI","Largecap","Financials"
"30-03-2026","AUBANK","Largecap","Bank"
"30-03-2026","360ONE","Largecap","Financials"
"30-03-2026","DELHIVERY","Largecap","Transportation"
"30-03-2026","MANKIND","Largecap","Healthcare"
"01-04-2026","BLUESTARCO","Largecap","Consumer Discretionary"
"01-04-2026","HINDPETRO","Largecap","Energy"
"01-04-2026","M&M","Largecap","Auto"
"01-04-2026","BPCL","Largecap","Energy"
"01-04-2026","TMPV","Largecap","Auto"
"01-04-2026","HINDUNILVR","Largecap","FMCG"
"01-04-2026","INDHOTEL","Largecap","Services"
"01-04-2026","IOC","Largecap","Energy"
"01-04-2026","HCLTECH","Largecap","I.T"
"01-04-2026","GODREJCP","Largecap","FMCG"
"01-04-2026","UNITDSPR","Largecap","FMCG"
"01-04-2026","MARUTI","Largecap","Auto"
"01-04-2026","UNOMINDA","Largecap","Auto"
"01-04-2026","DALBHARAT","Largecap","Building Materials"
"01-04-2026","INDUSTOWER","Largecap","Telecom"
"01-04-2026","JIOFIN","Largecap","Financials"
"01-04-2026","WAAREEENER","Largecap","Industrials"
"02-04-2026","GRASIM","Largecap","Textiles"
"02-04-2026","SRF","Largecap","Chemicals"
"02-04-2026","EICHERMOT","Largecap","Auto"
"02-04-2026","UNITDSPR","Largecap","FMCG"
"02-04-2026","PETRONET","Largecap","Energy"
"02-04-2026","BAJAJ-AUTO","Largecap","Auto"
"02-04-2026","APLAPOLLO","Largecap","Industrials"
"02-04-2026","NAM-INDIA","Largecap","Financials"
"02-04-2026","AMBER","Largecap","Consumer Discretionary"
"02-04-2026","LICI","Largecap","Financials"
"06-04-2026","RELIANCE","Largecap","Energy"
"06-04-2026","ZYDUSLIFE","Largecap","Healthcare"
"06-04-2026","SBICARD","Largecap","Financials"
"06-04-2026","MAXHEALTH","Largecap","Healthcare"
"06-04-2026","SWIGGY","Largecap","I.T"
"07-04-2026","FORCEMOT","Largecap","Auto"
"07-04-2026","BLUESTARCO","Largecap","Consumer Discretionary"
"07-04-2026","PATANJALI","Largecap","FMCG"
"07-04-2026","AMBUJACEM","Largecap","Building Materials"
"07-04-2026","APOLLOHOSP","Largecap","Healthcare"
"07-04-2026","BANKINDIA","Largecap","Bank"
"07-04-2026","RADICO","Largecap","FMCG"
"07-04-2026","JUBLFOOD","Largecap","Consumer Discretionary"
"07-04-2026","PGEL","Midcap","Consumer Discretionary"
"07-04-2026","NAM-INDIA","Largecap","Financials"
"07-04-2026","BANDHANBNK","Largecap","Bank"
"07-04-2026","HDFCAMC","Largecap","Financials"
"07-04-2026","NYKAA","Largecap","I.T"
"08-04-2026","BEL","Largecap","Aerospace & Defence"
"08-04-2026","TATAELXSI","Largecap","I.T"
"08-04-2026","TORNTPHARM","Largecap","Healthcare"
"08-04-2026","BRITANNIA","Largecap","FMCG"
"08-04-2026","SUPREMEIND","Largecap","Plastic products"
"08-04-2026","HAVELLS","Largecap","Consumer Discretionary"
"08-04-2026","MARICO","Largecap","FMCG"
"08-04-2026","ZYDUSLIFE","Largecap","Healthcare"
"08-04-2026","SOLARINDS","Largecap","Aerospace & Defence"
"08-04-2026","NAUKRI","Largecap","I.T"
"08-04-2026","RECLTD","Largecap","Financials"
"08-04-2026","PERSISTENT","Largecap","I.T"
"08-04-2026","COALINDIA","Largecap","Metals & Mining"
"08-04-2026","LTM","Largecap","I.T"
"08-04-2026","BDL","Largecap","Aerospace & Defence"
"08-04-2026","KPITTECH","Midcap","I.T"
"08-04-2026","WAAREEENER","Largecap","Industrials"
"09-04-2026","AMBUJACEM","Largecap","Building Materials"
"09-04-2026","LT","Largecap","Realty"
"09-04-2026","INDHOTEL","Largecap","Services"
"09-04-2026","IOC","Largecap","Energy"
"09-04-2026","MANAPPURAM","Largecap","Financials"
"09-04-2026","BHARTIARTL","Largecap","Telecom-Service"
"09-04-2026","NAUKRI","Largecap","I.T"
"09-04-2026","INDUSTOWER","Largecap","Telecom"
"09-04-2026","PNBHOUSING","Largecap","Financials"
"09-04-2026","JIOFIN","Largecap","Financials"
"10-04-2026","TATAELXSI","Largecap","I.T"
"10-04-2026","WIPRO","Largecap","I.T"
"10-04-2026","MPHASIS","Largecap","I.T"
"10-04-2026","OFSS","Largecap","I.T"
"10-04-2026","TCS","Largecap","I.T"
"10-04-2026","TECHM","Largecap","I.T"
"10-04-2026","NAUKRI","Largecap","I.T"
"10-04-2026","PERSISTENT","Largecap","I.T"
"10-04-2026","LTM","Largecap","I.T"
"10-04-2026","KPITTECH","Midcap","I.T"
"13-04-2026","CIPLA","Largecap","Healthcare"
"15-04-2026","BAJFINANCE","Largecap","Financials"
"15-04-2026","HEROMOTOCO","Largecap","Auto"
"15-04-2026","TORNTPHARM","Largecap","Healthcare"
"15-04-2026","COALINDIA","Largecap","Metals & Mining"
"16-04-2026","TITAN","Largecap","Consumer Discretionary"
"16-04-2026","BPCL","Largecap","Energy"
"16-04-2026","TMPV","Largecap","Auto"
"16-04-2026","WIPRO","Largecap","I.T"
"16-04-2026","APOLLOHOSP","Largecap","Healthcare"
"16-04-2026","GVT&D","Largecap","Industrials"
"16-04-2026","SUNPHARMA","Largecap","Healthcare"
"16-04-2026","AUROPHARMA","Largecap","Healthcare"
"16-04-2026","TVSMOTOR","Largecap","Auto"
"16-04-2026","ASTRAL","Largecap","Plastic products"
